%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
19, -24493.91, -3787.55, -23300.33, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
20, -21895.92, -1698.37, -21093.41, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
21, -22025.56, -1176.15, -20749.59, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
22, -24921.28, -3525.18, -23227.80, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
23, -24854.92, -4008.94, -23556.86, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
24, -22301.79, -2080.79, -21476.76, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
25, -21625.92, -956.10, -20484.77, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
26, -24511.35, -3107.27, -22816.68, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
27, -25148.64, -4177.07, -23756.28, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
28, -22802.60, -2515.47, -21927.91, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
29, -21414.91, -920.49, -20403.41, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
30, -23996.47, -2644.77, -22341.95, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
31, -25316.39, -4216.79, -23829.80, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
32, -23320.22, -2930.67, -22363.63, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
33, -21360.35, -1007.66, -20448.40, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.08, 0.50
34, -23402.05, -2155.22, -21826.92, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
35, -25379.33, -4169.96, -23812.50, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
36, -23805.79, -3309.11, -22764.71, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
37, -21452.94, -1198.10, -20606.45, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
38, -22831.30, -1718.16, -21354.01, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
39, -25321.24, -4011.15, -23683.88, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
40, -24273.12, -3639.47, -23128.82, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
41, -21700.84, -1496.25, -20887.35, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
42, -22288.58, -1346.16, -20936.48, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
43, -25105.75, -3744.81, -23428.00, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.01, -0.06, 0.00
44, -24675.81, -3913.48, -23432.92, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
45, -22062.33, -1862.24, -21246.38, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
46, -21834.79, -1074.83, -20619.97, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
47, -24766.87, -3375.47, -23074.80, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
48, -24999.87, -4105.14, -23659.12, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
49, -22515.02, -2271.72, -21666.08, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.01, -0.06, 0.03
50, -21514.27, -930.79, -20432.38, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
51, -24308.77, -2932.59, -22630.83, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
52, -25254.41, -4228.99, -23818.00, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
53, -23020.53, -2693.88, -22107.37, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
54, -21339.54, -921.09, -20372.52, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.08, 0.00
55, -23747.48, -2443.56, -22124.11, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
56, -25372.54, -4230.67, -23851.10, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
57, -23515.20, -3089.39, -22524.84, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
58, -21349.49, -1051.92, -20471.45, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
59, -23171.43, -1982.47, -21635.77, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
60, -25392.36, -4146.09, -23796.61, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
61, -24014.24, -3460.43, -22930.56, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
62, -21527.52, -1304.65, -20702.12, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
63, -22593.72, -1558.41, -21172.73, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
64, -25265.94, -3937.24, -23614.88, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.08, 0.50
65, -24467.72, -3789.20, -23288.06, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
66, -21836.45, -1642.88, -21030.13, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
67, -22070.60, -1200.20, -20776.68, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
68, -24984.80, -3598.56, -23296.31, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
69, -24825.68, -3997.99, -23540.25, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
70, -22227.56, -2012.15, -21404.74, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
71, -21648.60, -960.77, -20492.30, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
72, -24575.38, -3180.07, -22883.89, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
73, -25126.15, -4170.17, -23742.65, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
74, -22714.87, -2442.62, -21842.73, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
75, -21406.67, -902.36, -20378.20, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.09, 0.50
76, -24085.55, -2739.36, -22429.10, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
77, -25332.06, -4256.53, -23859.90, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
78, -23228.49, -2864.85, -22284.60, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
79, -21313.77, -955.96, -20389.80, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
80, -23495.37, -2237.23, -21905.92, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.49
81, -25398.15, -4206.08, -23840.50, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
82, -23734.71, -3265.63, -22707.05, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
83, -21399.89, -1149.53, -20552.14, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
84, -22906.76, -1784.25, -21419.97, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
85, -25363.66, -4083.15, -23740.26, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
86, -24229.45, -3629.12, -23103.88, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
87, -21650.30, -1448.91, -20836.16, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
88, -22352.12, -1388.27, -20982.72, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
89, -25158.25, -3810.10, -23485.40, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
90, -24633.95, -3901.99, -23404.85, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.08, 0.50
91, -21989.80, -1806.71, -21177.99, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
92, -21862.60, -1089.22, -20629.03, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
93, -24823.04, -3438.84, -23128.33, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
94, -24974.77, -4105.32, -23643.74, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
95, -22450.79, -2222.50, -21605.58, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.07, 0.50
96, -21534.94, -940.02, -20434.77, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
97, -24376.28, -3002.35, -22694.08, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
98, -25232.66, -4230.20, -23809.05, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
99, -22950.41, -2643.99, -22046.87, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
100, -21353.89, -914.99, -20370.11, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
101, -23835.72, -2518.95, -22201.67, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.51
102, -25382.15, -4257.72, -23871.13, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
103, -23462.22, -3052.91, -22479.93, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
104, -21327.90, -1022.95, -20439.37, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
105, -23229.59, -2031.93, -21688.43, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
106, -25386.62, -4161.49, -23810.35, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.09, 0.50
107, -23948.31, -3439.49, -22889.62, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
108, -21484.05, -1284.73, -20664.59, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
109, -22627.56, -1602.17, -21209.37, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
110, -25257.85, -3972.44, -23631.89, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
111, -24387.36, -3759.59, -23233.36, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.05, -0.08, 0.00
112, -21754.44, -1597.52, -20959.07, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
113, -22099.21, -1251.05, -20808.89, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
114, -25007.64, -3673.15, -23347.13, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
115, -24769.31, -4008.41, -23514.21, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
116, -22155.92, -1994.38, -21347.26, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.51
117, -21675.56, -1014.08, -20518.77, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
118, -24614.79, -3259.49, -22944.76, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
119, -25068.13, -4166.34, -23715.45, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
120, -22633.96, -2404.35, -21778.38, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
121, -21406.49, -913.05, -20373.79, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.08, 0.50
122, -24127.95, -2799.29, -22482.28, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
123, -25284.52, -4251.06, -23835.45, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
124, -23139.17, -2818.71, -22211.06, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
125, -21291.40, -943.65, -20359.35, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
126, -23556.39, -2309.14, -21972.28, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
127, -25390.73, -4234.58, -23856.84, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
128, -23666.81, -3231.37, -22653.63, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
129, -21371.11, -1130.75, -20512.51, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
130, -22953.94, -1833.49, -21461.70, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
131, -25345.51, -4090.35, -23740.37, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
132, -24138.45, -3573.64, -23027.15, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
133, -21581.19, -1402.48, -20764.01, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
134, -22391.08, -1426.40, -21016.25, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
135, -25175.91, -3846.69, -23521.77, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
136, -24560.43, -3859.52, -23349.30, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
137, -21920.00, -1751.30, -21107.56, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
138, -21902.96, -1119.67, -20659.36, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
139, -24871.48, -3508.31, -23193.78, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
140, -24931.98, -4094.53, -23620.74, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
141, -22361.33, -2160.61, -21519.63, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
142, -21544.26, -948.41, -20429.70, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.51
143, -24423.95, -3059.22, -22748.35, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
144, -25192.70, -4219.90, -23785.16, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
145, -22845.29, -2572.33, -21947.76, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
146, -21325.33, -889.96, -20326.25, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
147, -23882.26, -2569.74, -22245.15, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.07, 0.51
148, -25349.40, -4252.31, -23851.08, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
149, -23378.34, -3000.52, -22399.91, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
150, -21298.28, -993.11, -20388.48, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
151, -23294.25, -2093.11, -21735.26, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
152, -25394.04, -4187.64, -23814.38, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
153, -23874.28, -3371.18, -22806.58, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
154, -21436.10, -1219.87, -20586.43, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
155, -22700.81, -1645.36, -21244.24, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
156, -25289.08, -3998.91, -23645.96, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
157, -24324.17, -3691.70, -23155.11, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
158, -21688.70, -1509.21, -20861.31, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
159, -22149.77, -1257.98, -20812.96, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
160, -25065.25, -3719.71, -23380.46, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
161, -24724.94, -3966.56, -23454.04, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
162, -22079.66, -1905.17, -21243.12, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
163, -21714.38, -1015.35, -20510.96, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.51
164, -24689.56, -3322.97, -22993.33, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
165, -25060.30, -4171.86, -23695.84, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
166, -22569.16, -2347.22, -21697.44, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
167, -21420.12, -901.18, -20350.93, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
168, -24204.86, -2864.24, -22536.68, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.51
169, -25280.47, -4261.49, -23827.27, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
170, -23071.65, -2763.39, -22138.87, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
171, -21283.53, -924.85, -20328.22, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
172, -23626.38, -2364.70, -22017.92, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
173, -25380.74, -4236.33, -23841.15, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.05, -0.08, 0.51
174, -23578.88, -3153.92, -22559.93, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
175, -21323.94, -1069.20, -20441.27, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
176, -23021.16, -1885.79, -21503.16, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
177, -25361.58, -4122.09, -23751.79, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
178, -24076.70, -3528.38, -22963.24, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
179, -21525.20, -1331.54, -20687.37, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
180, -22452.95, -1456.42, -21043.34, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
181, -25216.81, -3891.37, -23551.88, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
182, -24519.77, -3831.51, -23306.52, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
183, -21854.57, -1686.26, -21029.68, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
184, -21938.37, -1128.36, -20664.08, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
185, -24900.65, -3534.17, -23209.69, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
186, -24888.15, -4067.91, -23577.07, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
187, -22288.96, -2099.57, -21442.32, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
188, -21561.36, -944.41, -20419.81, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
189, -24493.67, -3131.41, -22805.08, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.05, -0.07, 0.50
190, -25167.64, -4220.25, -23763.75, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
191, -22783.67, -2533.12, -21887.97, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
192, -21338.47, -891.77, -20317.87, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
193, -23962.50, -2646.58, -22311.33, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
194, -25345.56, -4270.28, -23849.29, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.07, 0.50
195, -23295.19, -2941.82, -22321.50, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
196, -21283.64, -969.69, -20357.86, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
197, -23374.94, -2148.99, -21796.84, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
198, -25409.69, -4216.14, -23834.92, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
199, -23817.82, -3339.33, -22756.33, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.50
200, -21396.54, -1174.16, -20535.91, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
201, -22775.55, -1696.94, -21302.33, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
202, -25313.77, -4029.62, -23676.80, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
203, -24273.79, -3660.86, -23113.92, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
204, -21650.08, -1474.95, -20818.62, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
205, -22209.72, -1300.76, -20857.39, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.04, -0.08, 0.51
206, -25096.65, -3747.65, -23415.17, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
207, -24691.05, -3946.25, -23431.49, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
208, -22029.37, -1858.03, -21193.90, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
209, -21750.84, -1023.53, -20531.13, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
210, -24733.81, -3364.52, -23039.06, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.03, -0.09, 0.51
211, -25021.57, -4148.24, -23668.08, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
212, -22502.97, -2291.50, -21633.94, -187500.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
